1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
9824, forest, minecraft:wooded_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9825, forest, minecraft:wooded_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9826, forest, minecraft:wooded_hills, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
9827, forest, minecraft:wooded_hills, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
9828, forest, minecraft:wooded_hills, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
9829, forest, minecraft:wooded_hills, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
9830, forest, minecraft:wooded_hills, CREATURE, minecraft:sheep, 12, 4, 4
9831, forest, minecraft:wooded_hills, CREATURE, minecraft:pig, 10, 4, 4
9832, forest, minecraft:wooded_hills, CREATURE, minecraft:chicken, 10, 4, 4
9833, forest, minecraft:wooded_hills, CREATURE, minecraft:cow, 10, 4, 4
9834, forest, minecraft:wooded_hills, CREATURE, minecraft:wolf, 10, 4, 4
9835, forest, minecraft:wooded_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
9836, forest, minecraft:wooded_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
9837, forest, minecraft:wooded_hills, CREATURE, alexsmobs:crow, 10, 3, 5
9838, forest, minecraft:wooded_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
9839, forest, minecraft:wooded_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
9840, forest, minecraft:wooded_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
9841, forest, minecraft:wooded_hills, CREATURE, alexsmobs:crow, 10, 3, 5
9842, forest, minecraft:wooded_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
9843, forest, minecraft:wooded_hills, CREATURE, ars_nouveau:carbuncle, 10, 1, 1
9844, forest, minecraft:wooded_hills, CREATURE, ars_nouveau:sylph, 10, 1, 1
9845, forest, minecraft:wooded_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9846, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
9847, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:goat, 10, 1, 4
9848, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
9849, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
9850, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:songbird, 11, 1, 4
9851, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:badger, 10, 1, 2
9852, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:turkey, 11, 1, 3
9853, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:goose, 15, 2, 5
9854, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
9855, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
9856, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:deer, 16, 1, 4
9857, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
9858, forest, minecraft:wooded_hills, CREATURE, betteranimalsplus:boar, 10, 1, 4
9859, forest, minecraft:wooded_hills, AMBIENT, minecraft:bat, 10, 8, 8
9860, forest, minecraft:wooded_hills, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
9861, forest, minecraft:wooded_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
9862, forest, minecraft:wooded_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9863, forest, minecraft:wooded_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
9864, forest, minecraft:wooded_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9865, forest, minecraft:wooded_hills, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
9866, taiga, minecraft:taiga_hills, MONSTER, minecraft:spider, 80, 4, 4
9867, taiga, minecraft:taiga_hills, MONSTER, minecraft:zombie, 80, 4, 4
9868, taiga, minecraft:taiga_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
9869, taiga, minecraft:taiga_hills, MONSTER, minecraft:skeleton, 80, 4, 4
9870, taiga, minecraft:taiga_hills, MONSTER, minecraft:creeper, 80, 4, 4
9871, taiga, minecraft:taiga_hills, MONSTER, minecraft:slime, 80, 4, 4
9872, taiga, minecraft:taiga_hills, MONSTER, minecraft:enderman, 5, 1, 4
9873, taiga, minecraft:taiga_hills, MONSTER, minecraft:witch, 5, 1, 1
9874, taiga, minecraft:taiga_hills, MONSTER, dungeons_mobs:wraith, 10, 1, 1
9875, taiga, minecraft:taiga_hills, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
9876, taiga, minecraft:taiga_hills, MONSTER, geode:redstonegeode, 30, 1, 1
9877, taiga, minecraft:taiga_hills, MONSTER, geode:quartzgeode, 45, 1, 1
9878, taiga, minecraft:taiga_hills, MONSTER, geode:lapisgeode, 35, 1, 1
9879, taiga, minecraft:taiga_hills, MONSTER, geode:irongeode, 40, 1, 1
9880, taiga, minecraft:taiga_hills, MONSTER, geode:goldgeode, 35, 1, 1
9881, taiga, minecraft:taiga_hills, MONSTER, geode:glowstonegeode, 45, 1, 1
9882, taiga, minecraft:taiga_hills, MONSTER, geode:emeraldgeode, 45, 1, 1
9883, taiga, minecraft:taiga_hills, MONSTER, geode:diamondgeode, 25, 1, 1
9884, taiga, minecraft:taiga_hills, MONSTER, geode:coalgeode, 50, 1, 1
9885, taiga, minecraft:taiga_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
9886, taiga, minecraft:taiga_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9887, taiga, minecraft:taiga_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9888, taiga, minecraft:taiga_hills, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
9889, taiga, minecraft:taiga_hills, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
9890, taiga, minecraft:taiga_hills, MONSTER, ars_nouveau:wilden_guardian, 40, 1, 1
9891, taiga, minecraft:taiga_hills, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
9892, taiga, minecraft:taiga_hills, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
9893, taiga, minecraft:taiga_hills, CREATURE, minecraft:sheep, 12, 4, 4
9894, taiga, minecraft:taiga_hills, CREATURE, minecraft:pig, 10, 4, 4
9895, taiga, minecraft:taiga_hills, CREATURE, minecraft:chicken, 10, 4, 4
9896, taiga, minecraft:taiga_hills, CREATURE, minecraft:cow, 10, 4, 4
9897, taiga, minecraft:taiga_hills, CREATURE, minecraft:wolf, 10, 4, 4
9898, taiga, minecraft:taiga_hills, CREATURE, minecraft:rabbit, 10, 2, 3
9899, taiga, minecraft:taiga_hills, CREATURE, minecraft:fox, 10, 2, 4
9900, taiga, minecraft:taiga_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
9901, taiga, minecraft:taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
9902, taiga, minecraft:taiga_hills, CREATURE, alexsmobs:crow, 10, 3, 5
9903, taiga, minecraft:taiga_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
9904, taiga, minecraft:taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
9905, taiga, minecraft:taiga_hills, CREATURE, alexsmobs:crow, 10, 3, 5
9906, taiga, minecraft:taiga_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9907, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
9908, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:goat, 10, 1, 4
9909, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
9910, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
9911, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:songbird, 11, 1, 4
9912, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:badger, 10, 1, 2
9913, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:turkey, 11, 1, 3
9914, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
9915, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
9916, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:deer, 16, 1, 4
9917, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
9918, taiga, minecraft:taiga_hills, CREATURE, betteranimalsplus:boar, 10, 1, 4
9919, taiga, minecraft:taiga_hills, AMBIENT, minecraft:bat, 10, 8, 8
9920, taiga, minecraft:taiga_hills, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
9921, taiga, minecraft:taiga_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
9922, taiga, minecraft:taiga_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9923, taiga, minecraft:taiga_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
9924, taiga, minecraft:taiga_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9925, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:spider, 80, 4, 4
9926, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:zombie, 80, 4, 4
9927, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:zombie_villager, 10, 1, 1
9928, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:skeleton, 80, 4, 4
9929, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:creeper, 80, 4, 4
9930, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:slime, 80, 4, 4
9931, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:enderman, 5, 1, 4
9932, extreme_hills, minecraft:mountain_edge, MONSTER, minecraft:witch, 5, 1, 1
9933, extreme_hills, minecraft:mountain_edge, MONSTER, thermal:basalz, 10, 1, 3
9934, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:wraith, 10, 1, 1
9935, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
9936, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:mountaineer, 10, 1, 4
9937, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:windcaller, 10, 1, 1
9938, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:illusioner, 10, 1, 1
9939, extreme_hills, minecraft:mountain_edge, MONSTER, geode:redstonegeode, 30, 1, 1
9940, extreme_hills, minecraft:mountain_edge, MONSTER, geode:quartzgeode, 45, 1, 1
9941, extreme_hills, minecraft:mountain_edge, MONSTER, geode:lapisgeode, 35, 1, 1
9942, extreme_hills, minecraft:mountain_edge, MONSTER, geode:irongeode, 40, 1, 1
9943, extreme_hills, minecraft:mountain_edge, MONSTER, geode:goldgeode, 35, 1, 1
9944, extreme_hills, minecraft:mountain_edge, MONSTER, geode:glowstonegeode, 45, 1, 1
9945, extreme_hills, minecraft:mountain_edge, MONSTER, geode:emeraldgeode, 45, 1, 1
9946, extreme_hills, minecraft:mountain_edge, MONSTER, geode:diamondgeode, 25, 1, 1
9947, extreme_hills, minecraft:mountain_edge, MONSTER, geode:coalgeode, 50, 1, 1
9948, extreme_hills, minecraft:mountain_edge, MONSTER, mowziesmobs:grottol, 10, 1, 1
9949, extreme_hills, minecraft:mountain_edge, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9950, extreme_hills, minecraft:mountain_edge, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9951, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
9952, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
9953, extreme_hills, minecraft:mountain_edge, MONSTER, dungeons_mobs:armored_mountaineer, 10, 1, 4
9954, extreme_hills, minecraft:mountain_edge, MONSTER, ars_nouveau:wilden_guardian, 40, 1, 1
9955, extreme_hills, minecraft:mountain_edge, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
9956, extreme_hills, minecraft:mountain_edge, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
9957, extreme_hills, minecraft:mountain_edge, CREATURE, minecraft:sheep, 12, 4, 4
9958, extreme_hills, minecraft:mountain_edge, CREATURE, minecraft:pig, 10, 4, 4
9959, extreme_hills, minecraft:mountain_edge, CREATURE, minecraft:chicken, 10, 4, 4
9960, extreme_hills, minecraft:mountain_edge, CREATURE, minecraft:cow, 10, 4, 4
9961, extreme_hills, minecraft:mountain_edge, CREATURE, minecraft:llama, 10, 4, 6
9962, extreme_hills, minecraft:mountain_edge, CREATURE, alexsmobs:sunbird, 10, 1, 1
9963, extreme_hills, minecraft:mountain_edge, CREATURE, alexsmobs:sunbird, 10, 1, 1
9964, extreme_hills, minecraft:mountain_edge, CREATURE, ars_nouveau:carbuncle, 10, 1, 1
9965, extreme_hills, minecraft:mountain_edge, CREATURE, ars_nouveau:sylph, 10, 1, 1
9966, extreme_hills, minecraft:mountain_edge, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9967, extreme_hills, minecraft:mountain_edge, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
9968, extreme_hills, minecraft:mountain_edge, CREATURE, betteranimalsplus:goat, 10, 1, 4
9969, extreme_hills, minecraft:mountain_edge, AMBIENT, minecraft:bat, 10, 8, 8
9970, extreme_hills, minecraft:mountain_edge, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
9971, extreme_hills, minecraft:mountain_edge, AMBIENT, alexsmobs:fly, 10, 2, 3
9972, extreme_hills, minecraft:mountain_edge, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9973, extreme_hills, minecraft:mountain_edge, AMBIENT, alexsmobs:fly, 10, 2, 3
9974, extreme_hills, minecraft:mountain_edge, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9975, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
9976, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 68, 4, 4
9977, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
9978, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 72, 4, 4
9979, jungle, minecraft:jungle, MONSTER, minecraft:creeper, 80, 4, 4
9980, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
9981, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 5, 1, 4
9982, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
9983, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 10, 1, 3
9984, jungle, minecraft:jungle, MONSTER, dungeons_mobs:wraith, 10, 1, 1
9985, jungle, minecraft:jungle, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
9986, jungle, minecraft:jungle, MONSTER, dungeons_mobs:whisperer, 10, 1, 1
9987, jungle, minecraft:jungle, MONSTER, dungeons_mobs:leapleaf, 10, 1, 4
9988, jungle, minecraft:jungle, MONSTER, dungeons_mobs:quick_growing_vine, 10, 1, 1
9989, jungle, minecraft:jungle, MONSTER, dungeons_mobs:poison_quill_vine, 10, 1, 1
9990, jungle, minecraft:jungle, MONSTER, geode:redstonegeode, 30, 1, 1
9991, jungle, minecraft:jungle, MONSTER, geode:quartzgeode, 45, 1, 1
9992, jungle, minecraft:jungle, MONSTER, geode:lapisgeode, 35, 1, 1
9993, jungle, minecraft:jungle, MONSTER, geode:irongeode, 40, 1, 1
9994, jungle, minecraft:jungle, MONSTER, geode:goldgeode, 35, 1, 1
9995, jungle, minecraft:jungle, MONSTER, geode:glowstonegeode, 45, 1, 1
9996, jungle, minecraft:jungle, MONSTER, geode:emeraldgeode, 45, 1, 1
9997, jungle, minecraft:jungle, MONSTER, geode:diamondgeode, 25, 1, 1
9998, jungle, minecraft:jungle, MONSTER, geode:coalgeode, 50, 1, 1
9999, jungle, minecraft:jungle, MONSTER, mowziesmobs:foliaath, 70, 1, 4
10000, jungle, minecraft:jungle, MONSTER, mowziesmobs:grottol, 10, 1, 1
10001, jungle, minecraft:jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
10002, jungle, minecraft:jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
10003, jungle, minecraft:jungle, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
10004, jungle, minecraft:jungle, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
10005, jungle, minecraft:jungle, MONSTER, dungeons_mobs:jungle_zombie, 16, 4, 4
10006, jungle, minecraft:jungle, MONSTER, dungeons_mobs:mossy_skeleton, 17, 4, 4
10007, jungle, minecraft:jungle, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
10008, jungle, minecraft:jungle, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
10009, jungle, minecraft:jungle, MONSTER, betteranimalsplus:tarantula, 40, 1, 3
10010, jungle, minecraft:jungle, CREATURE, minecraft:sheep, 12, 4, 4
10011, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
10012, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
10013, jungle, minecraft:jungle, CREATURE, minecraft:cow, 10, 4, 4
10014, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
10015, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
10016, jungle, minecraft:jungle, CREATURE, minecraft:panda, 10, 1, 2
10017, jungle, minecraft:jungle, CREATURE, alexsmobs:hummingbird, 39, 7, 7
10018, jungle, minecraft:jungle, CREATURE, alexsmobs:gorilla, 50, 7, 7
10019, jungle, minecraft:jungle, CREATURE, alexsmobs:capuchin_monkey, 55, 9, 16
10020, jungle, minecraft:jungle, CREATURE, alexsmobs:hummingbird, 39, 7, 7
10021, jungle, minecraft:jungle, CREATURE, alexsmobs:gorilla, 50, 7, 7
10022, jungle, minecraft:jungle, CREATURE, alexsmobs:capuchin_monkey, 55, 9, 16
10023, jungle, minecraft:jungle, CREATURE, ars_nouveau:carbuncle, 10, 1, 1
10024, jungle, minecraft:jungle, CREATURE, ars_nouveau:sylph, 10, 1, 1
10025, jungle, minecraft:jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 1
10026, jungle, minecraft:jungle, CREATURE, betteranimalsplus:boar, 10, 1, 4
10027, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
10028, jungle, minecraft:jungle, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
10029, jungle, minecraft:jungle, AMBIENT, alexsmobs:fly, 10, 2, 3
10030, jungle, minecraft:jungle, AMBIENT, alexsmobs:cockroach, 10, 5, 5
10031, jungle, minecraft:jungle, AMBIENT, alexsmobs:fly, 10, 2, 3
10032, jungle, minecraft:jungle, AMBIENT, alexsmobs:cockroach, 10, 5, 5
10033, jungle, minecraft:jungle, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
10034, jungle, minecraft:jungle, WATER_AMBIENT, betteranimalsplus:piranha, 10, 1, 5
10035, jungle, minecraft:jungle_hills, MONSTER, minecraft:spider, 80, 4, 4
10036, jungle, minecraft:jungle_hills, MONSTER, minecraft:zombie, 68, 4, 4
10037, jungle, minecraft:jungle_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
10038, jungle, minecraft:jungle_hills, MONSTER, minecraft:skeleton, 72, 4, 4
10039, jungle, minecraft:jungle_hills, MONSTER, minecraft:creeper, 80, 4, 4
10040, jungle, minecraft:jungle_hills, MONSTER, minecraft:slime, 80, 4, 4
10041, jungle, minecraft:jungle_hills, MONSTER, minecraft:enderman, 5, 1, 4
10042, jungle, minecraft:jungle_hills, MONSTER, minecraft:witch, 5, 1, 1
10043, jungle, minecraft:jungle_hills, MONSTER, minecraft:ocelot, 10, 1, 1
10044, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:wraith, 10, 1, 1
10045, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
10046, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:whisperer, 10, 1, 1
10047, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:leapleaf, 10, 1, 4
10048, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:quick_growing_vine, 10, 1, 1
10049, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:poison_quill_vine, 10, 1, 1
10050, jungle, minecraft:jungle_hills, MONSTER, geode:redstonegeode, 30, 1, 1
10051, jungle, minecraft:jungle_hills, MONSTER, geode:quartzgeode, 45, 1, 1
10052, jungle, minecraft:jungle_hills, MONSTER, geode:lapisgeode, 35, 1, 1
10053, jungle, minecraft:jungle_hills, MONSTER, geode:irongeode, 40, 1, 1
10054, jungle, minecraft:jungle_hills, MONSTER, geode:goldgeode, 35, 1, 1
10055, jungle, minecraft:jungle_hills, MONSTER, geode:glowstonegeode, 45, 1, 1
10056, jungle, minecraft:jungle_hills, MONSTER, geode:emeraldgeode, 45, 1, 1
10057, jungle, minecraft:jungle_hills, MONSTER, geode:diamondgeode, 25, 1, 1
10058, jungle, minecraft:jungle_hills, MONSTER, geode:coalgeode, 50, 1, 1
10059, jungle, minecraft:jungle_hills, MONSTER, mowziesmobs:foliaath, 70, 1, 4
10060, jungle, minecraft:jungle_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
10061, jungle, minecraft:jungle_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
10062, jungle, minecraft:jungle_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
10063, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
10064, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
10065, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:jungle_zombie, 16, 4, 4
10066, jungle, minecraft:jungle_hills, MONSTER, dungeons_mobs:mossy_skeleton, 17, 4, 4
10067, jungle, minecraft:jungle_hills, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
10068, jungle, minecraft:jungle_hills, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
10069, jungle, minecraft:jungle_hills, MONSTER, betteranimalsplus:tarantula, 40, 1, 3
10070, jungle, minecraft:jungle_hills, CREATURE, minecraft:sheep, 12, 4, 4
10071, jungle, minecraft:jungle_hills, CREATURE, minecraft:pig, 10, 4, 4
10072, jungle, minecraft:jungle_hills, CREATURE, minecraft:chicken, 10, 4, 4
10073, jungle, minecraft:jungle_hills, CREATURE, minecraft:cow, 10, 4, 4
10074, jungle, minecraft:jungle_hills, CREATURE, minecraft:chicken, 10, 4, 4
10075, jungle, minecraft:jungle_hills, CREATURE, minecraft:parrot, 10, 1, 1
10076, jungle, minecraft:jungle_hills, CREATURE, minecraft:panda, 10, 1, 2
10077, jungle, minecraft:jungle_hills, CREATURE, alexsmobs:hummingbird, 39, 7, 7
10078, jungle, minecraft:jungle_hills, CREATURE, alexsmobs:gorilla, 50, 7, 7
10079, jungle, minecraft:jungle_hills, CREATURE, alexsmobs:capuchin_monkey, 55, 9, 16
10080, jungle, minecraft:jungle_hills, CREATURE, alexsmobs:hummingbird, 39, 7, 7
10081, jungle, minecraft:jungle_hills, CREATURE, alexsmobs:gorilla, 50, 7, 7
10082, jungle, minecraft:jungle_hills, CREATURE, alexsmobs:capuchin_monkey, 55, 9, 16
10083, jungle, minecraft:jungle_hills, CREATURE, ars_nouveau:carbuncle, 10, 1, 1
10084, jungle, minecraft:jungle_hills, CREATURE, ars_nouveau:sylph, 10, 1, 1
10085, jungle, minecraft:jungle_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 1
10086, jungle, minecraft:jungle_hills, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
10087, jungle, minecraft:jungle_hills, CREATURE, betteranimalsplus:goat, 10, 1, 4
10088, jungle, minecraft:jungle_hills, CREATURE, betteranimalsplus:boar, 10, 1, 4
